CODE_DPTO,CODE_MUNICIPIO,DPTO,MUNICIPIO,LONGITUD,LATITUD
63,63594,QUINDIO,QUIMBAYA,-75.7650742652,4.62438412181
63,63690,QUINDIO,SALENTO,-75.5708458112,4.63715372291
66,66001,RISARALDA,PEREIRA,-75.7190152322,4.80532287092
66,66045,RISARALDA,APIA,-75.942359483,5.10652456009
66,66075,RISARALDA,BALBOA,-75.9586806381,4.94900740381
66,66088,RISARALDA,BELEN DE UMBRIA,-75.868216089,5.20064515187
66,66170,RISARALDA,DOSQUEBRADAS,-75.6761693197,4.83402887527
66,66318,RISARALDA,GUATICA,-75.7990077966,5.31536038013
66,66383,RISARALDA,LA CELIA,-76.0030868756,5.00286711372
66,66400,RISARALDA,LA VIRGINIA,-75.8802026174,4.89654777308
66,66440,RISARALDA,MARSELLA,-75.7385816147,4.93556204249
66,66456,RISARALDA,MISTRATO,-75.8828627404,5.29706285959
66,66572,RISARALDA,PUEBLO RICO,-76.0306678019,5.22191328206
66,66594,RISARALDA,QUINCHIA,-75.7304104711,5.34044152422
66,66682,RISARALDA,SANTA ROSA DE CABAL,-75.6234918103,4.87640374593
66,66687,RISARALDA,SANTUARIO,-75.9645220611,5.07493802723
68,68001,SANTANDER,BUCARAMANGA,-73.1325976221,7.11626842734
68,68013,SANTANDER,AGUADA,-73.5232262196,6.16224498637
68,68020,SANTANDER,ALBANIA,-73.9140635028,5.7589853512
68,68051,SANTANDER,ARATOCA,-73.0178497692,6.694438882
68,68077,SANTANDER,BARBOSA,-73.6159986977,5.93261018035
68,68079,SANTANDER,BARICHARA,-73.2230998455,6.63423130708
68,68081,SANTANDER,BARRANCABERMEJA,-73.8499567312,7.06496573153
68,68092,SANTANDER,BETULIA,-73.2836713462,6.89952350256
68,68101,SANTANDER,BOLIVAR,-73.7713434117,5.98895175043
68,68121,SANTANDER,CABRERA,-73.2465030679,6.59226462461
68,68132,SANTANDER,CALIFORNIA,-72.9463686609,7.34788166378
68,68147,SANTANDER,CAPITANEJO,-72.6954661576,6.52741643996
68,68152,SANTANDER,CARCASI,-72.627083427,6.6287276598
68,68160,SANTANDER,CEPITA,-72.9735370615,6.75351236838
68,68162,SANTANDER,CERRITO,-72.6950486627,6.84027556538
68,68167,SANTANDER,CHARALA,-73.1468716584,6.28434433944
68,68169,SANTANDER,CHARTA,-72.9687942408,7.28081908866
68,68176,SANTANDER,CHIMA,-73.3737319916,6.34435038365
68,68179,SANTANDER,CHIPATA,-73.6371138841,6.06252035758
68,68190,SANTANDER,CIMITARRA,-73.9525715248,6.32063022524
68,68207,SANTANDER,CONCEPCION,-72.694595635,6.76883643116
68,68209,SANTANDER,CONFINES,-73.2405558524,6.35733168284
68,68211,SANTANDER,CONTRATACION,-73.4744250645,6.29055860254
68,68217,SANTANDER,COROMORO,-73.0408156038,6.29499521987
68,68229,SANTANDER,CURITI,-73.0693896277,6.6051082188
68,68235,SANTANDER,EL CARMEN DE CHUCURI,-73.511267745,6.697907475
68,68245,SANTANDER,EL GUACAMAYO,-73.496894218,6.24512015463
68,68250,SANTANDER,EL PENON,-73.8156489155,6.05505062658
68,68255,SANTANDER,EL PLAYON,-73.2028762556,7.47071669899
68,68264,SANTANDER,ENCINO,-73.0987358142,6.13741450884
68,68266,SANTANDER,ENCISO,-72.6996509127,6.66803370305
68,68271,SANTANDER,FLORIAN,-73.9714235605,5.80465898835
68,68276,SANTANDER,FLORIDABLANCA,-73.0990307075,7.07236450273
68,68296,SANTANDER,GALAN,-73.2877642173,6.638415125
68,68298,SANTANDER,GAMBITA,-73.3441797754,5.94597839459
68,68307,SANTANDER,GIRON,-73.1667133582,7.07052391696
68,68318,SANTANDER,GUACA,-72.8563231479,6.87656058399
68,68320,SANTANDER,GUADALUPE,-73.4192939265,6.24584325297
68,68322,SANTANDER,GUAPOTA,-73.3206973026,6.30858560635
68,68324,SANTANDER,GUAVATA,-73.7008028162,5.95413334223
68,68327,SANTANDER,GUEPSA,-73.5748541849,6.02517506342
68,68344,SANTANDER,HATO,-73.3082704431,6.543874338
68,68368,SANTANDER,JESUS MARIA,-73.7833343323,5.87654384542
68,68377,SANTANDER,LA BELLEZA,-73.9656247433,5.85955359883
68,68385,SANTANDER,LANDAZURI,-73.8110930176,6.21874730469
68,68397,SANTANDER,LA PAZ,-73.5895994589,6.17850468664
68,68406,SANTANDER,LEBRIJA,-73.2195525933,7.11335571687
68,68418,SANTANDER,LOS SANTOS,-73.1026597725,6.75517251979
68,68425,SANTANDER,MACARAVITA,-72.5931111569,6.50658059488
68,68432,SANTANDER,MALAGA,-72.7323808831,6.70305452003
68,68444,SANTANDER,MATANZA,-73.0155652728,7.32318040602
68,68464,SANTANDER,MOGOTES,-72.9698135047,6.47521108164
68,68468,SANTANDER,MOLAGAVITA,-72.8094754311,6.6743545443
68,68498,SANTANDER,OCAMONTE,-73.1225558791,6.33999508462
68,68500,SANTANDER,OIBA,-73.2997849665,6.26517211387
68,68502,SANTANDER,ONZAGA,-72.8167547282,6.34409903428
68,68522,SANTANDER,PALMAR,-73.2910906977,6.53778291763
68,68524,SANTANDER,PALMAS DEL SOCORRO,-73.287762166,6.40613939878
68,68533,SANTANDER,PARAMO,-73.1703905871,6.41659506947
68,68547,SANTANDER,PIEDECUESTA,-73.0545933904,6.99735677431
68,68549,SANTANDER,PINCHOTE,-73.1729190191,6.53206093514
68,68572,SANTANDER,PUENTE NACIONAL,-73.6781328396,5.87796256489
68,68573,SANTANDER,PUERTO PARRA,-74.0560908372,6.65080789008
68,68575,SANTANDER,PUERTO WILCHES,-73.899334022,7.349066143
68,68615,SANTANDER,RIONEGRO,-73.150142083,7.26500895024
68,68655,SANTANDER,SABANA DE TORRES,-73.4990518794,7.39191179389
68,68669,SANTANDER,SAN ANDRES,-72.8489688078,6.81150917867
68,68673,SANTANDER,SAN BENITO,-73.5091199864,6.12666534773
68,68679,SANTANDER,SAN GIL,-73.1351665257,6.55295530633
68,68682,SANTANDER,SAN JOAQUIN,-72.8676409519,6.42755440169
68,68684,SANTANDER,SAN JOSE DE MIRANDA,-72.7336238268,6.6589966561
68,68686,SANTANDER,SAN MIGUEL,-72.6441554258,6.57562710592
68,68689,SANTANDER,SAN VICENTE DE CHUCURI,-73.4110187818,6.88037882713
68,68705,SANTANDER,SANTA BARBARA,-72.9073349905,6.99050924374
68,68720,SANTANDER,SANTA HELENA DEL OPON,-73.6167961577,6.33964198008
68,68745,SANTANDER,SIMACOTA,-73.3373665723,6.44346957242
68,68755,SANTANDER,SOCORRO,-73.2611960328,6.46385144732
68,68770,SANTANDER,SUAITA,-73.438416356,6.10353145
68,68773,SANTANDER,SUCRE,-73.79097771,5.91874038228
68,68780,SANTANDER,SURATA,-72.9842351772,7.3665825175
68,68820,SANTANDER,TONA,-72.967024817,7.20140058159
68,68855,SANTANDER,VALLE DE SAN JOSE,-73.1437389075,6.44778897572
68,68861,SANTANDER,VELEZ,-73.666299069,6.010953449
68,68867,SANTANDER,VETAS,-72.8710436133,7.30980555024
68,68872,SANTANDER,VILLANUEVA,-73.1743072555,6.6700764461
68,68895,SANTANDER,ZAPATOCA,-73.2679103601,6.81433905181
70,70001,SUCRE,SINCELEJO,-75.395481772,9.30233021687
70,70110,SUCRE,BUENAVISTA,-74.9730193151,9.31985711931
70,70124,SUCRE,CAIMITO,-75.1171440547,8.78932537693
70,70215,SUCRE,COROZAL,-75.2931493701,9.31910061656
70,70221,SUCRE,COVENAS,-75.6800839749,9.4028636807
70,70230,SUCRE,CHALAN,-75.3126950363,9.54535812429
70,70233,SUCRE,EL ROBLE,-75.1984347707,9.10066970519
70,70235,SUCRE,GALERAS,-75.0494186572,9.15967339965
70,70265,SUCRE,GUARANDA,-74.538345419,8.464847043
70,70400,SUCRE,LA UNION,-75.2760559341,8.85397531911
70,70418,SUCRE,LOS PALMITOS,-75.268750942,9.3802289505
70,70429,SUCRE,MAJAGUAL,-74.6281041912,8.54071408117
70,70473,SUCRE,MORROA,-75.306200083,9.33132173665
70,70508,SUCRE,OVEJAS,-75.2290829562,9.52668815702
70,70523,SUCRE,PALMITO,-75.5412570386,9.33310204871
70,70670,SUCRE,SAMPUES,-75.3802942192,9.18312851604
70,70678,SUCRE,SAN BENITO ABAD,-75.0311600711,8.92996976102
70,70708,SUCRE,SAN MARCOS,-75.134084767,8.66194596532
70,70713,SUCRE,SAN ONOFRE,-75.5230283613,9.7369328609
70,70717,SUCRE,SAN PEDRO,-75.0634845353,9.39596570901
70,70771,SUCRE,SUCRE,-74.7232228452,8.81174045357
70,70820,SUCRE,SANTIAGO DE TOLU,-75.5811043366,9.52547457425
70,70823,SUCRE,TOLU VIEJO,-75.4408214257,9.45183874964
73,73001,TOLIMA,IBAGUE,-75.1953679078,4.43280938914
73,73024,TOLIMA,ALPUJARRA,-74.932858783,3.39173454082
73,73026,TOLIMA,ALVARADO,-74.9535551796,4.56734522829
73,73030,TOLIMA,AMBALEMA,-74.7644428804,4.78263242067
73,73043,TOLIMA,ANZOATEGUI,-75.093777187,4.63175549718
73,73067,TOLIMA,ATACO,-75.3825339259,3.59063460119
73,73124,TOLIMA,CAJAMARCA,-75.435485263,4.436677041
73,73148,TOLIMA,CARMEN DE APICALA,-74.7163719929,4.15094359506
73,73152,TOLIMA,CASABIANCA,-75.1209613635,5.07846279395
73,73168,TOLIMA,CHAPARRAL,-75.4807434103,3.72306834875
73,73200,TOLIMA,COELLO,-74.8984673202,4.28728335548
73,73217,TOLIMA,COYAIMA,-75.193878839,3.79803620302
73,73226,TOLIMA,CUNDAY,-74.6922267118,4.05925948571
73,73236,TOLIMA,DOLORES,-74.8968518333,3.53903159826
73,73270,TOLIMA,FALAN,-74.9530204607,5.12310402379
73,73275,TOLIMA,FLANDES,-74.8187677213,4.2763717138
73,73283,TOLIMA,FRESNO,-75.0356196095,5.15363945469
73,73319,TOLIMA,GUAMO,-74.9681289601,4.03100475679
73,73347,TOLIMA,HERVEO,-75.1771319171,5.08023410848
73,73349,TOLIMA,HONDA,-74.741577974,5.2015089
73,73352,TOLIMA,ICONONZO,-74.5319791006,4.17643908974
73,73408,TOLIMA,LERIDA,-74.9106356889,4.86202531088
73,73411,TOLIMA,LIBANO,-75.0619532821,4.92041843293
73,73443,TOLIMA,SAN SEBASTIAN DE MARIQUITA,-74.8892907058,5.19969320383
73,73449,TOLIMA,MELGAR,-74.6409314721,4.20394596681
73,73461,TOLIMA,MURILLO,-75.1710222819,4.87434134976
73,73483,TOLIMA,NATAGAIMA,-75.0931111288,3.62438908901
73,73504,TOLIMA,ORTEGA,-75.2226023939,3.93491661562
73,73520,TOLIMA,PALOCABILDO,-75.02222013,5.1208856555
73,73547,TOLIMA,PIEDRAS,-74.8780727204,4.54390984155
73,73555,TOLIMA,PLANADAS,-75.6439602657,3.19765191111
73,73563,TOLIMA,PRADO,-74.9274588097,3.75101224596
73,73585,TOLIMA,PURIFICACION,-74.9353707228,3.8572509421
73,73616,TOLIMA,RIOBLANCO,-75.6443757976,3.52986047716
73,73622,TOLIMA,RONCESVALLES,-75.6059994575,4.01159480735
73,73624,TOLIMA,ROVIRA,-75.2408706668,4.2389330111
73,73671,TOLIMA,SALDANA,-75.0167694661,3.92970073078
73,73675,TOLIMA,SAN ANTONIO,-75.4799125909,3.9140451612
73,73678,TOLIMA,SAN LUIS,-75.0957912296,4.13371813034
73,73686,TOLIMA,SANTA ISABEL,-75.0979346338,4.71359930225
73,73770,TOLIMA,SUAREZ,-74.831889635,4.04888384846
73,73854,TOLIMA,VALLE DE SAN JUAN,-75.1156695836,4.19749423898
73,73861,TOLIMA,VENADILLO,-74.9291695928,4.71796619302
73,73870,TOLIMA,VILLAHERMOSA,-75.1177255467,5.03045611726
73,73873,TOLIMA,VILLARRICA,-74.6002427195,3.93692369495
76,76020,VALLE DEL CAUCA,ALCALA,-75.779812612,4.67498960531
76,76036,VALLE DEL CAUCA,ANDALUCIA,-76.1679219749,4.17172541604
76,76041,VALLE DEL CAUCA,ANSERMANUEVO,-75.9919821845,4.79492075239
76,76054,VALLE DEL CAUCA,ARGELIA,-76.1199028275,4.72695251407
76,76100,VALLE DEL CAUCA,BOLIVAR,-76.1835731619,4.33784247096
76,76109,VALLE DEL CAUCA,BUENAVENTURA,-77.0117477782,3.87580334574
76,76111,VALLE DEL CAUCA,GUADALAJARA DE BUGA,-76.2989614887,3.90082284434
76,76113,VALLE DEL CAUCA,BUGALAGRANDE,-76.1568083286,4.20833111175
76,76122,VALLE DEL CAUCA,CAICEDONIA,-75.8303183393,4.33460564018
76,76130,VALLE DEL CAUCA,CANDELARIA,-76.3464295384,3.4077643196
76,76147,VALLE DEL CAUCA,CARTAGO,-75.942264044,4.758755097
76,76233,VALLE DEL CAUCA,DAGUA,-76.6889953357,3.65666318922
76,76243,VALLE DEL CAUCA,EL AGUILA,-76.0427931347,4.90602658761
76,76246,VALLE DEL CAUCA,EL CAIRO,-76.2216047795,4.76088330419
76,76248,VALLE DEL CAUCA,EL CERRITO,-76.3117262705,3.68425970818
76,76250,VALLE DEL CAUCA,EL DOVIO,-76.2370824654,4.51045798809
76,76275,VALLE DEL CAUCA,FLORIDA,-76.234503193,3.3239196011
76,76306,VALLE DEL CAUCA,GINEBRA,-76.2680666157,3.72418135814
76,76318,VALLE DEL CAUCA,GUACARI,-76.3313674083,3.76290954608
76,76364,VALLE DEL CAUCA,JAMUNDI,-76.5391224672,3.25932906918
76,76377,VALLE DEL CAUCA,LA CUMBRE,-76.5679334087,3.64944411346
76,76400,VALLE DEL CAUCA,LA UNION,-76.0996048731,4.53378338837
76,76403,VALLE DEL CAUCA,LA VICTORIA,-76.0365293203,4.52360126987
76,76497,VALLE DEL CAUCA,OBANDO,-75.9746885479,4.57572205449
76,76520,VALLE DEL CAUCA,PALMIRA,-76.2985815873,3.53234954501
76,76563,VALLE DEL CAUCA,PRADERA,-76.2418197435,3.41982721892
76,76606,VALLE DEL CAUCA,RESTREPO,-76.5231163453,3.82134249406
76,76616,VALLE DEL CAUCA,RIOFRIO,-76.2883093841,4.15690638946
76,76622,VALLE DEL CAUCA,ROLDANILLO,-76.1522876963,4.41359519174
76,76670,VALLE DEL CAUCA,SAN PEDRO,-76.2285395519,3.99499221389
76,76736,VALLE DEL CAUCA,SEVILLA,-75.9316229697,4.27071412891
76,76823,VALLE DEL CAUCA,TORO,-76.0768506524,4.60808704867
76,76828,VALLE DEL CAUCA,TRUJILLO,-76.3188096264,4.21205460862
76,76834,VALLE DEL CAUCA,TULUA,-76.1977002572,4.08526067539
76,76845,VALLE DEL CAUCA,ULLOA,-75.7378129291,4.7036280475
76,76863,VALLE DEL CAUCA,VERSALLES,-76.1992067017,4.57502307699
76,76869,VALLE DEL CAUCA,VIJES,-76.4419648892,3.69858937984
76,76890,VALLE DEL CAUCA,YOTOCO,-76.3824738774,3.8612150819
76,76892,VALLE DEL CAUCA,YUMBO,-76.4992290977,3.54003276229
76,76895,VALLE DEL CAUCA,ZARZAL,-76.0708484414,4.39262199427
81,81001,ARAUCA,ARAUCA,-70.748009803,7.07390170095
81,81065,ARAUCA,ARAUQUITA,-71.4267498586,7.02698088637
81,81220,ARAUCA,CRAVO NORTE,-70.2035859163,6.30345968824
81,81300,ARAUCA,FORTUL,-71.7685562393,6.79707707295
81,81591,ARAUCA,PUERTO RONDON,-71.1033929512,6.28146282154
81,81736,ARAUCA,SARAVENA,-71.8723328706,6.95386030424
81,81794,ARAUCA,TAME,-71.7537617572,6.45344199261
85,85001,CASANARE,YOPAL,-72.3969155417,5.32761201728
85,85010,CASANARE,AGUAZUL,-72.5463004198,5.17269004261
85,85015,CASANARE,CHAMEZA,-72.8702376042,5.21431249951
85,85125,CASANARE,HATO COROZAL,-71.7649240225,6.15617263862
85,85136,CASANARE,LA SALINA,-72.3349588132,6.12768708902
85,85139,CASANARE,MANI,-72.2813966623,4.81682498993
85,85162,CASANARE,MONTERREY,-72.8950348515,4.87684630992
85,85225,CASANARE,NUNCHIA,-72.1950710689,5.63666390187
85,85230,CASANARE,OROCUE,-71.3385186268,4.79026959264
85,85250,CASANARE,PAZ DE ARIPORO,-71.8909234158,5.88003712521
85,85263,CASANARE,PORE,-71.9928594902,5.72773022764
85,85279,CASANARE,RECETOR,-72.7611443018,5.22949241387
85,85300,CASANARE,SABANALARGA,-73.0387237641,4.85461982071
85,85315,CASANARE,SACAMA,-72.2502768792,6.09697473148
85,85325,CASANARE,SAN LUIS DE PALENQUE,-71.7324374971,5.42230235915
85,85400,CASANARE,TAMARA,-72.161823137,5.82982360982
85,85410,CASANARE,TAURAMENA,-72.7472511701,5.01920691152
85,85430,CASANARE,TRINIDAD,-71.6633415586,5.41221523214
85,85440,CASANARE,VILLANUEVA,-72.9280536201,4.61007185165
86,86001,PUTUMAYO,MOCOA,-76.6515068624,1.1525800991
86,86219,PUTUMAYO,COLON,-76.9723019042,1.18982685673
86,86320,PUTUMAYO,ORITO,-76.8730276477,0.663818348772
86,86568,PUTUMAYO,PUERTO ASIS,-76.4972710861,0.505047577006
86,86569,PUTUMAYO,PUERTO CAICEDO,-76.6057791692,0.6877836264
86,86571,PUTUMAYO,PUERTO GUZMAN,-76.408521789,0.962923612274
86,86573,PUTUMAYO,PUERTO LEGUIZAMO,-74.7824713482,-0.191870260599
86,86749,PUTUMAYO,SIBUNDOY,-76.9174823545,1.20011541585
86,86755,PUTUMAYO,SAN FRANCISCO,-76.8792415368,1.17421702835
86,86760,PUTUMAYO,SANTIAGO,-77.0021350607,1.14728349518
86,86885,PUTUMAYO,VILLAGARZON,-76.6171636979,1.02893997049
88,88001,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y",SAN ANDRES,-81.7071295349,12.578137767
91,91001,AMAZONAS,LETICIA,-69.9415818923,-4.19844539201
91,91263,AMAZONAS,EL ENCANTO,-73.2075569171,-1.74739132356
91,91405,AMAZONAS,LA CHORRERA,-72.7926097298,-1.4426934013
91,91407,AMAZONAS,LA PEDRERA,-69.588421017,-1.319313553
91,91530,AMAZONAS,PUERTO ALEGRIA,-74.014459938,-1.00567390589
91,91536,AMAZONAS,PUERTO ARICA,-71.7521861992,-2.1470396022
91,91540,AMAZONAS,PUERTO NARINO,-70.3645171446,-3.7804454367
91,91669,AMAZONAS,PUERTO SANTANDER,-72.3842113772,-0.621185277532
91,91798,AMAZONAS,TARAPACA,-69.7417700816,-2.8900847418
94,94001,GUAINIA,INIRIDA,-67.9186012392,3.86662347201
94,94343,GUAINIA,BARRANCO MINAS,-69.8132480332,3.49400987689
94,94663,GUAINIA,MAPIRIPANA,-70.476253922,2.812145587
94,94883,GUAINIA,SAN FELIPE,-67.0677480541,1.91304714128
94,94884,GUAINIA,PUERTO COLOMBIA,-67.5667868341,2.72646647625
94,94886,GUAINIA,CACAHUAL,-67.4133116058,3.52617006284
95,95001,GUAVIARE,SAN JOSE DEL GUAVIARE,-72.6390287201,2.56608342423
95,95015,GUAVIARE,CALAMAR,-72.6551728661,1.96010887255
95,95025,GUAVIARE,EL RETORNO,-72.6271855241,2.33015845935
95,95200,GUAVIARE,MIRAFLORES,-71.9505425816,1.3375761026
97,97001,VAUPES,MITU,-70.2347514774,1.25118655571
97,97161,VAUPES,CARURU,-71.297793263,1.014600462
97,97666,VAUPES,TARAIRA,-69.6402663643,-0.568198309995
97,97889,VAUPES,YAVARATE,-69.2033361301,0.609141827242
99,99001,VICHADA,PUERTO CARRENO,-67.4869961433,6.1868629253
99,99524,VICHADA,LA PRIMAVERA,-70.4104207997,5.48633716237
99,99624,VICHADA,SANTA ROSALIA,-70.859744312,5.13643185127
99,99773,VICHADA,CUMARIBO,-69.7955302016,4.44635160128
97,97511,VAUPES,PACOA,-71.0043443529,0.0207023436272
73,73055,TOLIMA,ARMERO,-74.8844145941,5.03067791424
