,YEAR,DPTO,CODE_DPTO,MUNICIPIO,CODE_MUNICIPIO,LONGITUD,LATITUD,SUI_COUNTER,POPULATION
846,2018,ANTIOQUIA,5,AMAGA,5030,-75.7019483389,6.03880842381,3,30227
847,2018,ANTIOQUIA,5,AMALFI,5031,-75.0774749239,6.90967360478,1,25962
848,2018,ANTIOQUIA,5,ANDES,5034,-75.878794075,5.65676971311,6,43269
849,2018,ANTIOQUIA,5,ANORI,5040,-75.1483449609,7.07471004137,1,18321
850,2018,ANTIOQUIA,5,ANZA,5044,-75.854448759,6.3026667644,1,7010
851,2018,ANTIOQUIA,5,APARTADO,5045,-76.6258909217,7.88325108195,8,121003
852,2018,ANTIOQUIA,5,ARBOLETES,5051,-76.4266581639,8.84991827334,1,29295
853,2018,ANTIOQUIA,5,BARBOSA,5079,-75.3316403017,6.4392260115,6,51969
854,2018,ANTIOQUIA,5,BELLO,5088,-75.5546673053,6.33406558292,22,522264
855,2018,ANTIOQUIA,5,BETULIA,5093,-75.9845155699,6.11525553285,1,15607
856,2018,ANTIOQUIA,5,BRICENO,5107,-75.550356304,7.11280551402,1,8039
857,2018,ANTIOQUIA,5,BURITICA,5113,-75.9070561536,6.72064775464,1,9354
858,2018,ANTIOQUIA,5,CALDAS,5129,-75.6336168248,6.09129760323,13,79638
859,2018,ANTIOQUIA,5,CAREPA,5147,-76.653210744,7.75511548219,2,47932
860,2018,ANTIOQUIA,5,CAUCASIA,5154,-75.1982784645,7.97734097812,6,90213
861,2018,ANTIOQUIA,5,CHIGORODO,5172,-76.6812146131,7.66630069082,3,57375
862,2018,ANTIOQUIA,5,CIUDAD BOLIVAR,5101,-76.0215106815,5.85027282845,3,26118
863,2018,ANTIOQUIA,5,COPACABANA,5212,-75.5093435119,6.34863947056,5,77884
864,2018,ANTIOQUIA,5,DABEIBA,5234,-76.2616178227,6.99811575168,3,23044
865,2018,ANTIOQUIA,5,DONMATIAS,5237,-75.3926751288,6.48560723899,2,18902
866,2018,ANTIOQUIA,5,EBEJICO,5240,-75.7662136607,6.32605663471,1,12158
867,2018,ANTIOQUIA,5,EL CARMEN DE VIBORAL,5148,-75.3342620232,6.08347326731,6,59416
868,2018,ANTIOQUIA,5,EL SANTUARIO,5697,-75.2654679804,6.13685720436,7,35422
869,2018,ANTIOQUIA,5,ENTRERRIOS,5264,-75.517805693,6.56648234736,3,11159
870,2018,ANTIOQUIA,5,ENVIGADO,5266,-75.5830089369,6.16700589298,16,228848
871,2018,ANTIOQUIA,5,FREDONIA,5282,-75.6750932516,5.9280855467,3,24408
872,2018,ANTIOQUIA,5,FRONTINO,5284,-76.1307652118,6.77606285319,1,20739
873,2018,ANTIOQUIA,5,GIRALDO,5306,-75.9521573015,6.68080793863,1,5544
874,2018,ANTIOQUIA,5,GIRARDOTA,5308,-75.4444597681,6.37961535607,2,51662
875,2018,ANTIOQUIA,5,GRANADA,5313,-75.1844500639,6.1429023597,1,10117
876,2018,ANTIOQUIA,5,GUADALUPE,5315,-75.2398564806,6.81506996357,1,6560
877,2018,ANTIOQUIA,5,GUARNE,5318,-75.4416535712,6.27802696108,4,55121
878,2018,ANTIOQUIA,5,GUATAPE,5321,-75.1600208818,6.23240969843,1,8363
879,2018,ANTIOQUIA,5,HELICONIA,5347,-75.7343322889,6.20676229056,1,5451
880,2018,ANTIOQUIA,5,ITAGUI,5360,-75.6120815283,6.174929734,7,276744
881,2018,ANTIOQUIA,5,ITUANGO,5361,-75.7646752276,7.17163748398,4,27074
882,2018,ANTIOQUIA,5,JARDIN,5364,-75.8189807815,5.59753984677,4,14518
883,2018,ANTIOQUIA,5,LA CEJA,5376,-75.4294329272,6.02805465836,5,64889
884,2018,ANTIOQUIA,5,LA ESTRELLA,5380,-75.645190382,6.15841993,3,71545
885,2018,ANTIOQUIA,5,LA UNION,5400,-75.3608622911,5.97387113417,2,21475
886,2018,ANTIOQUIA,5,LIBORINA,5411,-75.8128326075,6.67732537607,2,10028
887,2018,ANTIOQUIA,5,MEDELLIN,5001,-75.5760017134,6.24858636743,172,2427129
888,2018,ANTIOQUIA,5,MONTEBELLO,5467,-75.5235098947,5.94632388294,1,6680
889,2018,ANTIOQUIA,5,MUTATA,5480,-76.4358758959,7.24287193339,3,13991
890,2018,ANTIOQUIA,5,NECHI,5495,-74.7764699611,8.09412977783,1,25790
891,2018,ANTIOQUIA,5,NECOCLI,5490,-76.784574497,8.426136098,1,42281
892,2018,ANTIOQUIA,5,OLAYA,5501,-75.8118744168,6.62660499706,1,3127
893,2018,ANTIOQUIA,5,PENOL,5541,-75.2428178132,6.21945021233,4,21049
894,2018,ANTIOQUIA,5,PUERTO BERRIO,5579,-74.4099459786,6.48703921007,4,39314
895,2018,ANTIOQUIA,5,RETIRO,5607,-75.5013756659,6.06338107129,2,23514
896,2018,ANTIOQUIA,5,RIONEGRO,5615,-75.3767667557,6.1472245313,8,135465
897,2018,ANTIOQUIA,5,SABANETA,5631,-75.6155845416,6.15096981767,5,82375
898,2018,ANTIOQUIA,5,SALGAR,5642,-75.982048544,5.965640311,1,18258
899,2018,ANTIOQUIA,5,SAN LUIS,5660,-74.9936401255,6.04298332565,2,12995
900,2018,ANTIOQUIA,5,SAN PEDRO DE LOS MILAGROS,5664,-75.5567189241,6.46013808244,3,21949
901,2018,ANTIOQUIA,5,SAN PEDRO DE URABA,5665,-76.3805785791,8.27688468914,1,30932
902,2018,ANTIOQUIA,5,SAN RAFAEL,5667,-75.0279828807,6.29375698332,1,15698
903,2018,ANTIOQUIA,5,SAN ROQUE,5670,-75.0191661484,6.48594047044,3,21519
904,2018,ANTIOQUIA,5,SANTA BARBARA,5679,-75.5673548634,5.87554181135,2,26784
905,2018,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,-75.460740037,6.64332643406,2,36318
906,2018,ANTIOQUIA,5,SANTO DOMINGO,5690,-75.1649580592,6.47283350377,2,12394
907,2018,ANTIOQUIA,5,SONSON,5756,-75.3093960124,5.7148075835,3,36321
908,2018,ANTIOQUIA,5,TAMESIS,5789,-75.7143199749,5.66446916892,2,16281
909,2018,ANTIOQUIA,5,TARAZA,5790,-75.4014092118,7.58011943984,2,26964
910,2018,ANTIOQUIA,5,TITIRIBI,5809,-75.791888749,6.06239757787,1,10775
911,2018,ANTIOQUIA,5,TOLEDO,5819,-75.6914357609,7.01015899618,1,4993
912,2018,ANTIOQUIA,5,TURBO,5837,-76.7291596582,8.08911317497,6,124552
913,2018,ANTIOQUIA,5,URRAO,5847,-76.1339511488,6.31731976564,1,30127
914,2018,ANTIOQUIA,5,VEGACHI,5858,-74.7987268739,6.77345020849,2,11810
915,2018,ANTIOQUIA,5,VENECIA,5861,-75.7355000679,5.96473060641,1,11602
916,2018,ANTIOQUIA,5,YARUMAL,5887,-75.4188327746,6.96387109143,3,41542
917,2018,ANTIOQUIA,5,YOLOMBO,5890,-75.0133479509,6.59459588827,1,22538
918,2018,ARAUCA,81,ARAUCA,81001,-70.748009803,7.07390170095,8,85585
919,2018,ARAUCA,81,CRAVO NORTE,81220,-70.2035859163,6.30345968824,1,3925
920,2018,ARAUCA,81,FORTUL,81300,-71.7685562393,6.79707707295,7,18938
921,2018,ARAUCA,81,SARAVENA,81736,-71.8723328706,6.95386030424,5,55554
922,2018,ARAUCA,81,TAME,81794,-71.7537617572,6.45344199261,7,43932
923,2018,ATLANTICO,8,BARANOA,8078,-74.916106093,10.7948815688,3,62382
924,2018,ATLANTICO,8,BARRANQUILLA,8001,-74.8132169683,10.9783195607,64,1206319
925,2018,ATLANTICO,8,GALAPA,8296,-74.8703439389,10.9191614915,4,60708
926,2018,ATLANTICO,8,LURUACO,8421,-75.1422887632,10.6111248118,2,28175
927,2018,ATLANTICO,8,MALAMBO,8433,-74.7748637454,10.856822692,2,128203
928,2018,ATLANTICO,8,MANATI,8436,-74.9570353895,10.4489620358,1,19808
929,2018,ATLANTICO,8,PALMAR DE VARELA,8520,-74.7547589307,10.7385825597,5,28932
930,2018,ATLANTICO,8,POLONUEVO,8558,-74.8531024212,10.7771663073,1,18197
931,2018,ATLANTICO,8,PONEDERA,8560,-74.7539006043,10.6417959018,2,23848
932,2018,ATLANTICO,8,PUERTO COLOMBIA,8573,-74.851963055,11.022939949,2,49264
933,2018,ATLANTICO,8,SABANALARGA,8638,-74.9210950072,10.6328326108,2,93261
934,2018,ATLANTICO,8,SOLEDAD,8758,-74.7848339582,10.9101742784,18,603999
935,2018,ATLANTICO,8,USIACURI,8849,-74.9769840969,10.742979811,1,12250
936,2018,BOGOTA,11,BOGOTA,11001,-74.106715324,4.64993705899,387,7412566
937,2018,BOLIVAR,13,ARJONA,13052,-75.3444876588,10.256630539,1,69503
938,2018,BOLIVAR,13,CALAMAR,13140,-74.9161222621,10.2503611819,2,22474
939,2018,BOLIVAR,13,CANTAGALLO,13160,-73.9146507991,7.37831394834,1,8234
940,2018,BOLIVAR,13,CARTAGENA DE INDIAS,13001,-75.4964264795,10.3849883546,42,973045
941,2018,BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,-75.1212066427,9.71861199322,2,70131
942,2018,BOLIVAR,13,EL PENON,13268,-73.9494279539,8.98822535038,1,7651
943,2018,BOLIVAR,13,MAGANGUE,13430,-74.7667304396,9.26381346247,9,133270
944,2018,BOLIVAR,13,MAHATES,13433,-75.1913392756,10.2332538997,1,27692
945,2018,BOLIVAR,13,MARIA LA BAJA,13442,-75.3007611748,9.98264680271,2,46112
946,2018,BOLIVAR,13,MORALES,13473,-73.8681407138,8.27630560493,1,22259
947,2018,BOLIVAR,13,REGIDOR,13580,-73.8216376256,8.66625814425,1,6723
948,2018,BOLIVAR,13,SAN JUAN NEPOMUCENO,13657,-75.081354128,9.95345322129,1,36874
949,2018,BOLIVAR,13,SAN MARTIN DE LOBA,13667,-74.0390124624,8.93709261013,2,14774
950,2018,BOLIVAR,13,TURBACO,13836,-75.424409165,10.332772802,5,105166
951,2018,BOYACA,15,BOAVITA,15097,-72.5849675798,6.33065368603,1,5059
952,2018,BOYACA,15,BOYACA,15104,-73.3623009748,5.45423551545,1,5089
953,2018,BOYACA,15,CHIQUINQUIRA,15176,-73.8183869915,5.61412836353,2,56054
954,2018,BOYACA,15,CHITARAQUE,15185,-73.4471010235,6.02742601824,1,5830
955,2018,BOYACA,15,COMBITA,15204,-73.3239523652,5.63454905762,2,12970
956,2018,BOYACA,15,DUITAMA,15238,-73.030610836,5.82298464605,8,122436
957,2018,BOYACA,15,FIRAVITOBA,15272,-72.9933618342,5.66892506903,1,6662
958,2018,BOYACA,15,GARAGOA,15299,-73.3644267841,5.08324283869,1,17932
959,2018,BOYACA,15,IZA,15362,-72.9795593407,5.61157775921,1,1947
960,2018,BOYACA,15,JENESANO,15367,-73.3638083915,5.3857721813,1,7200
961,2018,BOYACA,15,JERICO,15368,-72.5711238428,6.14575069674,1,3929
962,2018,BOYACA,15,MIRAFLORES,15455,-73.1456279863,5.19651615513,1,8847
963,2018,BOYACA,15,MONIQUIRA,15469,-73.5733706158,5.87633305531,3,22572
964,2018,BOYACA,15,NOBSA,15491,-72.939853172,5.771042607,1,15976
965,2018,BOYACA,15,NUEVO COLON,15494,-73.4571348371,5.35514851706,2,5121
966,2018,BOYACA,15,PAIPA,15516,-73.1179179167,5.77994168888,1,33535
967,2018,BOYACA,15,PUERTO BOYACA,15572,-74.5877827354,5.97664715502,3,46736
968,2018,BOYACA,15,RAQUIRA,15600,-73.6325018712,5.53906792025,1,7877
969,2018,BOYACA,15,SABOYA,15632,-73.7646637544,5.69773271604,1,13588
970,2018,BOYACA,15,SAMACA,15646,-73.4856416273,5.49231280648,2,18298
971,2018,BOYACA,15,SAN JOSE DE PARE,15664,-73.5453757662,6.01897480756,1,4988
972,2018,BOYACA,15,SATIVASUR,15723,-72.7124418159,6.09317687278,1,1097
973,2018,BOYACA,15,SOCHA,15757,-72.6919658568,5.99671302142,1,7938
974,2018,BOYACA,15,SOGAMOSO,15759,-72.9230476498,5.72568884872,5,127235
975,2018,BOYACA,15,SORACA,15764,-73.3328033775,5.50090450683,1,5954
976,2018,BOYACA,15,SUSACON,15774,-72.6902910831,6.23033660169,2,2717
977,2018,BOYACA,15,TASCO,15790,-72.7810075025,5.90981708972,1,5882
978,2018,BOYACA,15,TIBANA,15804,-73.396456268,5.31725075558,1,9051
979,2018,BOYACA,15,TIBASOSA,15806,-72.9994496769,5.74722853114,3,12940
980,2018,BOYACA,15,TOCA,15814,-73.1847912527,5.56646952357,2,8767
981,2018,BOYACA,15,TUNJA,15001,-73.3554896602,5.5399515492,13,172548
982,2018,BOYACA,15,TURMEQUE,15835,-73.4918448747,5.32325210287,1,6118
983,2018,BOYACA,15,VILLA DE LEYVA,15407,-73.5246858959,5.63265703354,2,16139
984,2018,CALDAS,17,AGUADAS,17013,-75.454871642,5.61024846724,2,22823
985,2018,CALDAS,17,ANSERMA,17042,-75.784340784,5.23647611674,3,36149
986,2018,CALDAS,17,ARANZAZU,17050,-75.4912889044,5.27119632374,2,10557
987,2018,CALDAS,17,BELALCAZAR,17088,-75.8119012073,4.99382148715,1,10660
988,2018,CALDAS,17,CHINCHINA,17174,-75.6074818919,4.98581250175,4,51271
989,2018,CALDAS,17,LA DORADA,17380,-74.6684167053,5.46047440177,6,71905
990,2018,CALDAS,17,LA MERCED,17388,-75.5465723441,5.3963721836,2,6003
991,2018,CALDAS,17,MANIZALES,17001,-75.4910467146,5.05768733557,42,434403
992,2018,CALDAS,17,MARMATO,17442,-75.6002457911,5.47400212843,5,8888
993,2018,CALDAS,17,MARULANDA,17446,-75.2594017111,5.28433541214,1,2607
994,2018,CALDAS,17,NEIRA,17486,-75.5198428283,5.16670622135,3,21024
995,2018,CALDAS,17,PACORA,17513,-75.4596225837,5.52717452159,1,15325
996,2018,CALDAS,17,PALESTINA,17524,-75.6244642214,5.01783945198,3,15555
997,2018,CALDAS,17,PENSILVANIA,17541,-75.1603002765,5.38327868783,1,19908
998,2018,CALDAS,17,RIOSUCIO,17614,-75.7020653762,5.42367236012,2,50775
999,2018,CALDAS,17,SALAMINA,17653,-75.4872184576,5.40301872766,1,19467
1000,2018,CALDAS,17,SUPIA,17777,-75.6496602648,5.44683429424,1,28642
1001,2018,CALDAS,17,VILLAMARIA,17873,-75.513760602,5.043806686,1,64652
1002,2018,CAQUETA,18,BELEN DE LOS ANDAQUIES,18094,-75.8724736813,1.41578334458,1,11021
1003,2018,CAQUETA,18,CARTAGENA DEL CHAIRA,18150,-74.847245546,1.3331165659,1,30399
1004,2018,CAQUETA,18,CURILLO,18205,-75.9192010073,1.03347658287,1,7593
1005,2018,CAQUETA,18,EL DONCELLO,18247,-75.2835647468,1.67986937815,1,19294
1006,2018,CAQUETA,18,FLORENCIA,18001,-75.6085597398,1.61792408755,6,168346
1007,2018,CAQUETA,18,LA MONTANITA,18410,-75.4364058573,1.4791703207,2,14714
1008,2018,CAQUETA,18,PUERTO RICO,18592,-75.1574899204,1.90893446756,3,26517
1009,2018,CAQUETA,18,SAN VICENTE DEL CAGUAN,18753,-74.768675935,2.119492544,3,50719
1010,2018,CASANARE,85,AGUAZUL,85010,-72.5463004198,5.17269004261,2,36915
1011,2018,CASANARE,85,HATO COROZAL,85125,-71.7649240225,6.15617263862,1,12328
1012,2018,CASANARE,85,MANI,85139,-72.2813966623,4.81682498993,1,17211
1013,2018,CASANARE,85,MONTERREY,85162,-72.8950348515,4.87684630992,1,17537
1014,2018,CASANARE,85,NUNCHIA,85225,-72.1950710689,5.63666390187,1,8826
1015,2018,CASANARE,85,OROCUE,85230,-71.3385186268,4.79026959264,1,12340
1016,2018,CASANARE,85,PAZ DE ARIPORO,85250,-71.8909234158,5.88003712521,5,36277
1017,2018,CASANARE,85,PORE,85263,-71.9928594902,5.72773022764,1,11967
1018,2018,CASANARE,85,TAMARA,85400,-72.161823137,5.82982360982,1,6873
1019,2018,CASANARE,85,TAURAMENA,85410,-72.7472511701,5.01920691152,2,23527
1020,2018,CASANARE,85,TRINIDAD,85430,-71.6633415586,5.41221523214,2,13233
1021,2018,CASANARE,85,VILLANUEVA,85440,-72.9280536201,4.61007185165,1,35305
1022,2018,CASANARE,85,YOPAL,85001,-72.3969155417,5.32761201728,5,168433
1023,2018,CAUCA,19,ARGELIA,19050,-77.2494517909,2.2567543324,1,26144
1024,2018,CAUCA,19,BUENOS AIRES,19110,-76.64227784,3.01543022433,1,31436
1025,2018,CAUCA,19,CAJIBIO,19130,-76.5708848354,2.62334023515,1,42014
1026,2018,CAUCA,19,CALDONO,19137,-76.4844459642,2.79812829791,3,39946
1027,2018,CAUCA,19,CALOTO,19142,-76.4084869367,3.03407175083,2,30181
1028,2018,CAUCA,19,CORINTO,19212,-76.2613129114,3.17381378314,2,25286
1029,2018,CAUCA,19,JAMBALO,19364,-76.3238756382,2.7778396408,1,17841
1030,2018,CAUCA,19,LA SIERRA,19392,-76.7632016273,2.17932480074,1,10749
1031,2018,CAUCA,19,MERCADERES,19450,-77.1641946504,1.7924236808,1,22688
1032,2018,CAUCA,19,MORALES,19473,-76.6292210027,2.75455782584,1,38838
1033,2018,CAUCA,19,PATIA,19532,-77.053281163,2.06919819073,3,36848
1034,2018,CAUCA,19,POPAYAN,19001,-76.5988923721,2.45994897276,28,318059
1035,2018,CAUCA,19,PUERTO TEJADA,19573,-76.4173065509,3.23329388435,1,41615
1036,2018,CAUCA,19,ROSAS,19622,-76.7403500133,2.26096996661,1,11475
1037,2018,CAUCA,19,SANTA ROSA,19701,-76.5739728417,1.70241741098,1,5339
1038,2018,CAUCA,19,SANTANDER DE QUILICHAO,19698,-76.4853693048,3.0160508863,5,110445
1039,2018,CAUCA,19,SILVIA,19743,-76.3795694468,2.611815128,1,37337
1040,2018,CAUCA,19,SUAREZ,19780,-76.6934495691,2.95970043631,2,31904
1041,2018,CAUCA,19,SUCRE,19785,-76.9262768869,2.0382579101,1,9489
1042,2018,CAUCA,19,TIMBIO,19807,-76.6842365775,2.34997651977,3,35479
1043,2018,CAUCA,19,TIMBIQUI,19809,-77.6675621458,2.77741263243,1,26100
1044,2018,CAUCA,19,TORIBIO,19821,-76.2703068212,2.95299012669,1,35218
1045,2018,CAUCA,19,VILLA RICA,19845,-76.4578733961,3.17757710044,1,20693
1046,2018,CESAR,20,AGUACHICA,20011,-73.6129927186,8.30735417168,6,109621
1047,2018,CESAR,20,AGUSTIN CODAZZI,20013,-73.2383965158,10.040457318,3,60768
1048,2018,CESAR,20,ASTREA,20032,-73.9758629785,9.49816273938,1,20120
1049,2018,CESAR,20,BECERRIL,20045,-73.2791963317,9.70460046236,1,21611
1050,2018,CESAR,20,CHIMICHAGUA,20175,-73.8133298841,9.2582722175,3,34169
1051,2018,CESAR,20,CHIRIGUANA,20178,-73.600147529,9.36118941734,1,27694
1052,2018,CESAR,20,CURUMANI,20228,-73.5409854392,9.20181049336,2,37399
1053,2018,CESAR,20,EL COPEY,20238,-73.9627178522,10.1495254704,2,30159
1054,2018,CESAR,20,EL PASO,20250,-73.741788511,9.66847095606,3,37531
1055,2018,CESAR,20,LA GLORIA,20383,-73.8032098836,8.61929805971,1,17150
1056,2018,CESAR,20,LA JAGUA DE IBIRICO,20400,-73.3342269159,9.56388783532,2,46722
1057,2018,CESAR,20,PAILITAS,20517,-73.6257673178,8.95939949775,1,18566
1058,2018,CESAR,20,PELAYA,20550,-73.6663564352,8.68865050982,3,20683
1059,2018,CESAR,20,PUEBLO BELLO,20570,-73.5862472969,10.4172860694,1,27007
1060,2018,CESAR,20,RIO DE ORO,20614,-73.3863920498,8.29228968373,1,16837
1061,2018,CESAR,20,SAN ALBERTO,20710,-73.3942253371,7.76082444485,3,26247
1062,2018,CESAR,20,VALLEDUPAR,20001,-73.2593904181,10.4604806696,35,490075
1063,2018,CHOCO,27,SAN JOSE DEL PALMAR,27660,-76.232848825,4.89759308,1,5114
1064,2018,CORDOBA,23,CERETE,23162,-75.7961971634,8.88859098259,7,105815
1065,2018,CORDOBA,23,LA APARTADA,23350,-75.3357616802,8.04990063857,1,14866
1066,2018,CORDOBA,23,LOS CORDOBAS,23419,-76.3551906966,8.89216246089,1,18717
1067,2018,CORDOBA,23,MONITOS,23500,-76.1293957384,9.24527627335,1,29833
1068,2018,CORDOBA,23,MONTELIBANO,23466,-75.4168167918,7.97377871713,3,81641
1069,2018,CORDOBA,23,MONTERIA,23001,-75.8732573059,8.75981523965,14,490935
1070,2018,CORDOBA,23,PUERTO LIBERTADOR,23580,-75.6718011007,7.88883325281,2,41873
1071,2018,CORDOBA,23,PURISIMA DE LA CONCEPCION,23586,-75.7248856036,9.23929988718,1,17206
1072,2018,CORDOBA,23,SAHAGUN,23660,-75.4459201696,8.94312756605,2,107636
1073,2018,CORDOBA,23,SAN ANTERO,23672,-75.7607741431,9.37621656532,1,33878
1074,2018,CORDOBA,23,SAN BERNARDO DEL VIENTO,23675,-75.9547986436,9.35228972856,1,37007
1075,2018,CUNDINAMARCA,25,AGUA DE DIOS,25001,-74.6692192503,4.37531467846,1,11685
1076,2018,CUNDINAMARCA,25,ANAPOIMA,25035,-74.5285181395,4.562955419,2,14519
1077,2018,CUNDINAMARCA,25,ANOLAIMA,25040,-74.4638356057,4.76169908987,1,13816
1078,2018,CUNDINAMARCA,25,APULO,25599,-74.5938056203,4.52034489324,1,8192
1079,2018,CUNDINAMARCA,25,CACHIPAY,25123,-74.4357007521,4.73095518422,1,9972
1080,2018,CUNDINAMARCA,25,CAPARRAPI,25148,-74.4911179964,5.34794115431,2,12569
1081,2018,CUNDINAMARCA,25,CAQUEZA,25151,-73.9464770211,4.4040950188,4,17099
1082,2018,CUNDINAMARCA,25,CARMEN DE CARUPA,25154,-73.901570514,5.34911594802,1,7580
1083,2018,CUNDINAMARCA,25,CHIA,25175,-74.0503469604,4.86606490054,7,132181
1084,2018,CUNDINAMARCA,25,CHOACHI,25181,-73.9228969985,4.52704366102,1,10961
1085,2018,CUNDINAMARCA,25,COGUA,25200,-73.9784922543,5.06184103042,1,22067
1086,2018,CUNDINAMARCA,25,COTA,25214,-74.1027271672,4.81298461,3,32691
1087,2018,CUNDINAMARCA,25,EL COLEGIO,25245,-74.4426667684,4.57835941509,1,23886
1088,2018,CUNDINAMARCA,25,EL ROSAL,25260,-74.2630068618,4.85053609442,2,22065
1089,2018,CUNDINAMARCA,25,FACATATIVA,25269,-74.3502169563,4.81303164667,16,139441
1090,2018,CUNDINAMARCA,25,FOMEQUE,25279,-73.8925231,4.48547472611,1,11986
1091,2018,CUNDINAMARCA,25,FOSCA,25281,-73.9390162392,4.33910044417,1,5784
1092,2018,CUNDINAMARCA,25,FUNZA,25286,-74.2014894559,4.71038172914,3,93154
1093,2018,CUNDINAMARCA,25,FUSAGASUGA,25290,-74.3754601635,4.33667468248,11,138498
1094,2018,CUNDINAMARCA,25,GACHALA,25293,-73.5201588297,4.69357747191,1,4436
1095,2018,CUNDINAMARCA,25,GACHETA,25297,-73.6363761477,4.81641129086,1,8425
1096,2018,CUNDINAMARCA,25,GIRARDOT,25307,-74.7977961492,4.31307939531,7,101018
1097,2018,CUNDINAMARCA,25,GUACHETA,25317,-73.6870945845,5.38374153344,2,13285
1098,2018,CUNDINAMARCA,25,GUADUAS,25320,-74.6029553866,5.07187008998,5,30524
1099,2018,CUNDINAMARCA,25,GUAYABAL DE SIQUIMA,25328,-74.4674372775,4.87796944798,1,4444
1100,2018,CUNDINAMARCA,25,JERUSALEN,25368,-74.6954162724,4.56230969976,1,2281
1101,2018,CUNDINAMARCA,25,LA MESA,25386,-74.4615492187,4.63104312817,1,32694
1102,2018,CUNDINAMARCA,25,LA VEGA,25402,-74.331153833,4.993079959,2,16986
1103,2018,CUNDINAMARCA,25,LENGUAZAQUE,25407,-73.7114939184,5.30614737724,1,10080
1104,2018,CUNDINAMARCA,25,MADRID,25430,-74.2637266314,4.73273240481,3,112254
1105,2018,CUNDINAMARCA,25,MEDINA,25438,-73.3491229581,4.50661521497,2,8014
1106,2018,CUNDINAMARCA,25,MOSQUERA,25473,-74.2193416046,4.70701024824,5,130221
1107,2018,CUNDINAMARCA,25,NEMOCON,25486,-73.8778894768,5.0687018248,1,13171
1108,2018,CUNDINAMARCA,25,NILO,25488,-74.6199683585,4.30580601104,2,10819
1109,2018,CUNDINAMARCA,25,PACHO,25513,-74.156116064,5.13694532224,2,24413
1110,2018,CUNDINAMARCA,25,PAIME,25518,-74.1522155939,5.37048460317,1,4186
1111,2018,CUNDINAMARCA,25,PANDI,25524,-74.4866421835,4.19039063967,1,4973
1112,2018,CUNDINAMARCA,25,PARATEBUENO,25530,-73.2128246502,4.37483210325,1,8328
1113,2018,CUNDINAMARCA,25,PASCA,25535,-74.3024837134,4.30905937901,1,9105
1114,2018,CUNDINAMARCA,25,QUEBRADANEGRA,25592,-74.4801450411,5.11806886067,1,4724
1115,2018,CUNDINAMARCA,25,SAN ANTONIO DEL TEQUENDAMA,25645,-74.3514505895,4.61613464307,2,11870
1116,2018,CUNDINAMARCA,25,SAN JUAN DE RIOSECO,25662,-74.6219134166,4.84757915971,1,8181
1117,2018,CUNDINAMARCA,25,SASAIMA,25718,-74.4326283935,4.96216463559,1,10711
1118,2018,CUNDINAMARCA,25,SIBATE,25740,-74.2578772349,4.49261081381,3,33491
1119,2018,CUNDINAMARCA,25,SILVANIA,25743,-74.4055246172,4.3819448056,1,21625
1120,2018,CUNDINAMARCA,25,SOACHA,25754,-74.2154309452,4.57939176705,33,660179
1121,2018,CUNDINAMARCA,25,SOPO,25758,-73.9433295095,4.91539965901,1,25782
1122,2018,CUNDINAMARCA,25,SUBACHOQUE,25769,-74.1727096099,4.92907887681,3,15690
1123,2018,CUNDINAMARCA,25,SUTATAUSA,25781,-73.853153077,5.24748742315,1,5887
1124,2018,CUNDINAMARCA,25,TABIO,25785,-74.0961796864,4.91720363832,3,21665
1125,2018,CUNDINAMARCA,25,TENJO,25799,-74.1439551406,4.87195981007,1,21935
1126,2018,CUNDINAMARCA,25,TIBIRITA,25807,-73.5045147407,5.05227733692,1,3158
1127,2018,CUNDINAMARCA,25,TOCAIMA,25815,-74.6363056249,4.45927226504,1,15735
1128,2018,CUNDINAMARCA,25,TOCANCIPA,25817,-73.9120940816,4.96478385194,1,39996
1129,2018,CUNDINAMARCA,25,UBAQUE,25841,-73.9334633747,4.4837999031,1,6727
1130,2018,CUNDINAMARCA,25,UTICA,25851,-74.4831194836,5.19058902078,1,4246
1131,2018,CUNDINAMARCA,25,VILLETA,25875,-74.4697042298,5.01279238093,2,26873
1132,2018,CUNDINAMARCA,25,ZIPAQUIRA,25899,-73.9944757558,5.02547142431,9,130537
1133,2018,GUAINIA,94,INIRIDA,94001,-67.9186012392,3.86662347201,1,31514
1134,2018,GUAVIARE,95,CALAMAR,95015,-72.6551728661,1.96010887255,1,9528
1135,2018,GUAVIARE,95,SAN JOSE DEL GUAVIARE,95001,-72.6390287201,2.56608342423,3,52815
1136,2018,HUILA,41,ACEVEDO,41006,-75.8885349597,1.80526386823,1,24774
1137,2018,HUILA,41,AIPE,41016,-75.2390312259,3.22359766887,2,16163
1138,2018,HUILA,41,CAMPOALEGRE,41132,-75.325759412,2.6868370205,2,31087
1139,2018,HUILA,41,GARZON,41298,-75.6270510273,2.1964533881,6,72382
1140,2018,HUILA,41,GIGANTE,41306,-75.5476811212,2.38403102318,1,24583
1141,2018,HUILA,41,GUADALUPE,41319,-75.7570381788,2.0241600111,2,17890
1142,2018,HUILA,41,HOBO,41349,-75.4477305142,2.58082594244,1,7286
1143,2018,HUILA,41,IQUIRA,41357,-75.6345024698,2.64935228705,1,9248
1144,2018,HUILA,41,LA ARGENTINA,41378,-75.9797673085,2.19824600615,3,12866
